X,Y,Z,Calle,Comuna,Fecha,Hora Fin,Hora Inicio,ID,Ranking Regional,n,Largo km,Velocidad km/h
-70.6889,-33.3642575,0, General San Martín, Huechuraba, 14/03/2025, 08:50, 08:30, Huechuraba-64,10401.5, 0.33 hrs, 0.212 , 12.54 
-70.6232555,-33.3861675,0, Santa Clara, Huechuraba, 14/03/2025, 15:00, 14:40, Huechuraba-160,10444.0, 0.33 hrs, 0.211 , 16.01 
-70.6703750098835,-33.352607501869,0, Av. Guanaco Norte, Huechuraba, 14/03/2025, 08:20, 08:00, Huechuraba-52,11169.0, 0.33 hrs, 0.192 , 13.13 
-70.6234474965603,-33.3932695010953,0, Av. Rinconada del Salto, Huechuraba, 14/03/2025, 09:35, 09:05, Huechuraba-74,11225.0, 0.5 hrs, 0.152 , 07.81 
-70.613707337511,-33.3771765480561,0, Camino La Pirámide, Huechuraba, 14/03/2025, 13:45, 13:30, Huechuraba-137,11227.5, 0.25 hrs, 0.216 , 12.74 
-70.6240305,-33.394275,0, Av. Américo Vespucio, Huechuraba, 14/03/2025, 09:20, 08:55, Huechuraba-70,11815.0, 0.42 hrs, 0.144 , 07.59 
-70.6777280014131,-33.3494430000744,0, Camino del Roble Poniente, Huechuraba, 14/03/2025, 08:00, 07:40, Huechuraba-34,12460.5, 0.33 hrs, 0.151 , 12.98 
-70.6449615,-33.374165,0, Fabián Oyanedel, Huechuraba, 14/03/2025, 20:15, 20:00, Huechuraba-237,13062.0, 0.25 hrs, 0.161 , 14.19 
-70.6122539748673,-33.5407794899825,0, Av. Américo Vespucio, La Granja, 14/03/2025, 20:45, 17:50, La Granja-198,975.0, 2.92 hrs, 0.738 , 20.35 
-70.6168235,-33.5280775,0, Coronel, La Granja, 14/03/2025, 08:40, 08:00, La Granja-41,1577.0, 0.67 hrs, 0.892 , 19.52 
-70.6303835026099,-33.5325585001939,0, Av. Tomé, La Granja, 14/03/2025, 12:55, 12:25, La Granja-100,2133.5, 0.5 hrs, 0.799 , 14.22 
-70.6294694781482,-33.5430820216875,0, Manuel Rodríguez, La Granja, 14/03/2025, 08:15, 07:20, La Granja-16,2703.0, 0.92 hrs, 0.527 , 22.36 
-70.6164025,-33.5381525,0, Coronel, La Granja, 14/03/2025, 19:35, 17:40, La Granja-197,3198.5, 1.92 hrs, 0.411 , 13.30 
-70.6226808091068,-33.5377960000425,0, San Gregorio, La Granja, 14/03/2025, 19:15, 17:55, La Granja-205,4269.0, 1.33 hrs, 0.349 , 20.88 
-70.6291480012018,-33.5324730000766,0, Av. Tomé, La Granja, 14/03/2025, 13:30, 13:15, La Granja-116,4285.0, 0.25 hrs, 0.643 , 16.73 
-70.6328825049459,-33.5373239997522,0, San Gregorio, La Granja, 14/03/2025, 21:00, 18:00, La Granja-209,4438.0, 3.0 hrs, 0.309 , 12.60 
-70.6207924815708,-33.5425180146517,0, Salida 36 / Al Sur y Rancagua por Autopista Acceso Sur, La Granja, 14/03/2025, 20:10, 18:55, La Granja-237,4550.0, 1.25 hrs, 0.337 , 19.58 
-70.6203754991638,-33.5552200036981,0, Las Parcelas, La Granja, 14/03/2025, 13:35, 13:10, La Granja-115,4987.0, 0.42 hrs, 0.433 , 22.60 
-70.611249500512,-33.5285695000506,0, Av. Combarbalá, La Granja, 14/03/2025, 19:35, 17:55, La Granja-203,5040.0, 1.67 hrs, 0.295 , 11.66 
-70.6110875003937,-33.5147724962883,0, Punta Arenas, La Granja, 14/03/2025, 18:05, 17:20, La Granja-186,5206.5, 0.75 hrs, 0.337 , 19.68 
-70.610143,-33.536036,0, Av. Punta Arenas, La Granja, 14/03/2025, 20:50, 20:15, La Granja-266,5241.0, 0.58 hrs, 0.364 , 16.36 
-70.6113529702019,-33.5402644772257,0, Av. Américo Vespucio, La Granja, 14/03/2025, 09:20, 08:50, La Granja-55,5666.5, 0.5 hrs, 0.356 , 15.67 
-70.6241255,-33.524198,0, Av. Yungay, La Granja, 14/03/2025, 16:25, 15:35, La Granja-150,5832.0, 0.83 hrs, 0.296 , 20.39 
-70.6241255,-33.524198,0, Av. Yungay, La Granja, 14/03/2025, 17:35, 16:55, La Granja-175,6165.0, 0.67 hrs, 0.296 , 24.18 
-70.6113529702019,-33.5402644772257,0, Av. Américo Vespucio, La Granja, 14/03/2025, 10:40, 09:35, La Granja-65,6371.0, 1.08 hrs, 0.248 , 16.15 
-70.6300559976631,-33.5511609997213,0, Canto General, La Granja, 14/03/2025, 08:25, 08:10, La Granja-47,6938.5, 0.25 hrs, 0.387 , 19.61 
-70.6186239999999,-33.537696,0, San Gregorio, La Granja, 14/03/2025, 08:15, 07:45, La Granja-26,6986.5, 0.5 hrs, 0.284 , 18.06 
-70.6199629999389,-33.5355119999957,0, Padre Juan Mayer, La Granja, 14/03/2025, 19:55, 19:20, La Granja-249,6999.0, 0.58 hrs, 0.266 , 13.41 
-70.6294744843469,-33.5595404963913,0, Av. Santo Tomás, La Granja, 14/03/2025, 20:35, 19:35, La Granja-256,7124.5, 1.0 hrs, 0.223 , 16.66 
-70.6380010146829,-33.5280909977485,0, Av. Fernández Albano, La Granja, 14/03/2025, 17:40, 17:20, La Granja-187,7488.0, 0.33 hrs, 0.311 , 20.62 
-70.6330085,-33.520536,0, Padre Esteban Gumucio, La Granja, 14/03/2025, 08:10, 07:50, La Granja-28,7791.0, 0.33 hrs, 0.298 , 24.20 
-70.6294744843469,-33.5595404963913,0, Av. Santo Tomás, La Granja, 14/03/2025, 17:30, 16:50, La Granja-174,7862.5, 0.67 hrs, 0.223 , 16.26 
-70.6317370075494,-33.5425044988568,0, Manuel Rodríguez, La Granja, 14/03/2025, 14:35, 14:10, La Granja-135,7927.5, 0.42 hrs, 0.263 , 22.94 
-70.6106144999848,-33.5457934996317,0, Isla Adelaida, La Granja, 14/03/2025, 17:50, 15:35, La Granja-152,7979.5, 2.25 hrs, 0.171 , 12.32 
-70.6117894764019,-33.5403924877055,0, Salida 37 > Avenida Punta Arenas, La Granja, 14/03/2025, 18:35, 18:00, La Granja-207,8094.5, 0.58 hrs, 0.225 , 20.40 
-70.610143,-33.536036,0, Av. Punta Arenas, La Granja, 14/03/2025, 18:40, 18:00, La Granja-211,8181.0, 0.67 hrs, 0.215 , 17.52 
-70.6294744843469,-33.5595404963913,0, Av. Santo Tomás, La Granja, 14/03/2025, 08:25, 07:50, La Granja-27,8192.5, 0.58 hrs, 0.223 , 17.31 
-70.6327275,-33.52958,0, Elqui, La Granja, 14/03/2025, 07:45, 07:15, La Granja-14,8597.0, 0.5 hrs, 0.224 , 19.21 
-70.6225469985473,-33.5272984998793,0, Linares, La Granja, 14/03/2025, 19:40, 19:15, La Granja-246,9046.0, 0.42 hrs, 0.227 , 14.92 
-70.617994000043,-33.5179380000723,0, Pasaje 6, La Granja, 14/03/2025, 18:25, 18:10, La Granja-218,9094.0, 0.25 hrs, 0.287 , 15.04 
-70.6294744843469,-33.5595404963913,0, Av. Santo Tomás, La Granja, 14/03/2025, 18:35, 18:10, La Granja-219,9184.5, 0.42 hrs, 0.223 , 14.56 
-70.6225469985473,-33.5272984998793,0, Linares, La Granja, 14/03/2025, 18:30, 18:05, La Granja-214,9254.5, 0.42 hrs, 0.221 , 14.83 
-70.6112495004056,-33.52856950004,0, Av. Combarbalá, La Granja, 14/03/2025, 17:40, 17:00, La Granja-178,9462.5, 0.67 hrs, 0.182 , 15.63 
-70.6113529702019,-33.5402644772257,0, Av. Américo Vespucio, La Granja, 14/03/2025, 11:50, 11:25, La Granja-85,9971.5, 0.42 hrs, 0.204 , 16.23 
-70.610143,-33.536036,0, Av. Punta Arenas, La Granja, 14/03/2025, 14:35, 14:15, La Granja-136,10622.5, 0.33 hrs, 0.206 , 18.59 
-70.610984,-33.5156615,0, Punta Arenas, La Granja, 14/03/2025, 18:50, 18:30, La Granja-224,10941.5, 0.33 hrs, 0.198 , 17.30 
-70.6261529992935,-33.5244129999219,0, Santa Ana, La Granja, 14/03/2025, 18:05, 17:35, La Granja-192,11145.0, 0.5 hrs, 0.155 , 10.23 
-70.6106144999848,-33.5457934996317,0, Isla Adelaida, La Granja, 14/03/2025, 08:25, 08:00, La Granja-44,11163.5, 0.42 hrs, 0.171 , 12.95 
-70.6352310018804,-33.5377630000712,0, Doñihue, La Granja, 14/03/2025, 19:55, 19:40, La Granja-257,11166.5, 0.25 hrs, 0.218 , 07.73 
-70.6294745,-33.5595405,0, Av. Santo Tomás, La Granja, 14/03/2025, 19:20, 19:05, La Granja-242,11925.5, 0.25 hrs, 0.197 , 17.77 
-70.6207359989903,-33.5355659999296,0, Padre Juan Mayer, La Granja, 14/03/2025, 18:50, 18:35, La Granja-226,12107.0, 0.25 hrs, 0.192 , 11.69 
-70.5922860035353,-33.4024064990372,0, Av. Alonso de Córdova, Vitacura, 14/03/2025, 18:55, 11:00, Vitacura-209,393.5, 7.92 hrs, 0.962 , 19.32 
-70.5310615,-33.377776,0, Las Hualtatas, Vitacura, 14/03/2025, 09:05, 07:40, Vitacura-61,513.0, 1.42 hrs, 1.294 , 23.46 
-70.5524514932886,-33.391668997424,0, Kennedy lateral, Vitacura, 14/03/2025, 16:55, 12:00, Vitacura-253,588.0, 4.92 hrs, 0.873 , 20.25 
-70.5504085043575,-33.3670755001336,0, Gran Vía, Vitacura, 14/03/2025, 18:20, 13:25, Vitacura-330,943.0, 4.92 hrs, 0.72 , 18.06 
-70.5603429939875,-33.3973455265332,0, Gerónimo de Alderete, Vitacura, 14/03/2025, 14:55, 11:50, Vitacura-244,1162.5, 3.08 hrs, 0.675 , 11.82 
-70.5504085043575,-33.3670755001336,0, Gran Vía, Vitacura, 14/03/2025, 20:25, 18:45, Vitacura-643,1235.5, 1.67 hrs, 0.72 , 15.90 
-70.6055030016527,-33.4117035168444,0, Costanera Sur, Vitacura, 14/03/2025, 19:00, 16:50, Vitacura-552,1250.0, 2.17 hrs, 0.682 , 11.15 
-70.5749829939506,-33.3784259982849,0, Av. Santa María, Vitacura, 14/03/2025, 08:35, 07:45, Vitacura-83,1305.5, 0.83 hrs, 0.915 , 16.37 
-70.5649899930234,-33.3763284973914,0, Av. Santa María, Vitacura, 14/03/2025, 08:40, 07:45, Vitacura-75,1330.0, 0.92 hrs, 0.851 , 15.66 
-70.5496165,-33.387036,0, Av. Padre Hurtado Norte, Vitacura, 14/03/2025, 15:00, 13:40, Vitacura-347,1684.0, 1.33 hrs, 0.636 , 23.93 
-70.6055030016527,-33.4117035168444,0, Costanera Sur, Vitacura, 14/03/2025, 08:40, 08:05, Vitacura-115,2328.5, 0.58 hrs, 0.682 , 22.28 
-70.5488855719794,-33.3671111199442,0, Gran Vía, Vitacura, 14/03/2025, 13:05, 11:35, Vitacura-236,2560.5, 1.5 hrs, 0.488 , 22.48 
-70.5488855719794,-33.3671111199442,0, Gran Vía, Vitacura, 14/03/2025, 11:20, 09:50, Vitacura-174,2560.5, 1.5 hrs, 0.488 , 22.90 
-70.5511275007525,-33.3911580002959,0, Kennedy lateral, Vitacura, 14/03/2025, 08:10, 07:30, Vitacura-47,2746.5, 0.67 hrs, 0.574 , 17.74 
-70.5965380082582,-33.4013439977681,0, Av. Alonso de Córdova, Vitacura, 14/03/2025, 15:10, 14:30, Vitacura-415,2818.5, 0.67 hrs, 0.565 , 22.72 
-70.5973699957018,-33.407384498503,0, Av. Presidente Kennedy, Vitacura, 14/03/2025, 18:10, 17:20, Vitacura-575,2839.0, 0.83 hrs, 0.524 , 19.19 
-70.5939365125785,-33.3940860188785,0, Francisco de Aguirre, Vitacura, 14/03/2025, 18:15, 16:20, Vitacura-523,2898.0, 1.92 hrs, 0.434 , 16.86 
-70.5608235,-33.396286,0, Gerónimo de Alderete, Vitacura, 14/03/2025, 09:00, 07:30, Vitacura-41,3077.5, 1.5 hrs, 0.433 , 24.77 
-70.599538471024,-33.4070429725412,0, Av. Vitacura, Vitacura, 14/03/2025, 09:10, 08:20, Vitacura-129,3107.5, 0.83 hrs, 0.492 , 20.21 
-70.5608235,-33.396286,0, Gerónimo de Alderete, Vitacura, 14/03/2025, 16:40, 15:25, Vitacura-458,3224.5, 1.25 hrs, 0.433 , 22.49 
-70.5846059987535,-33.3942574980635,0, Espoz, Vitacura, 14/03/2025, 08:45, 08:10, Vitacura-120,3231.0, 0.58 hrs, 0.537 , 19.49 
-70.5731120069958,-33.3848619958114,0, Joaquín Cerda, Vitacura, 14/03/2025, 14:40, 13:10, Vitacura-313,3350.0, 1.5 hrs, 0.413 , 18.21 
-70.5511439977073,-33.3803330050604,0, Padre Damián de Veuster, Vitacura, 14/03/2025, 08:10, 07:45, Vitacura-77,3412.5, 0.42 hrs, 0.594 , 24.97 
-70.5939365125785,-33.3940860188785,0, Francisco de Aguirre, Vitacura, 14/03/2025, 15:10, 14:10, Vitacura-384,3437.0, 1.0 hrs, 0.434 , 19.93 
-70.5381380138755,-33.3764474236478,0, Salida 2B > Vitacura / Tabancura, Vitacura, 14/03/2025, 08:35, 07:30, Vitacura-46,3438.5, 1.08 hrs, 0.428 , 20.09 
-70.562492,-33.395213,0, Kennedy lateral, Vitacura, 14/03/2025, 17:15, 13:00, Vitacura-305,3442.0, 4.25 hrs, 0.368 , 12.73 
-70.5715009998627,-33.3782214999556,0, Salida 6 > Lo Curro, Vitacura, 14/03/2025, 17:55, 16:45, Vitacura-549,3548.0, 1.17 hrs, 0.415 , 24.89 
-70.5973699957018,-33.407384498503,0, Av. Presidente Kennedy, Vitacura, 14/03/2025, 13:40, 13:15, Vitacura-323,3974.5, 0.42 hrs, 0.524 , 24.13 
-70.5973699957018,-33.407384498503,0, Av. Presidente Kennedy, Vitacura, 14/03/2025, 17:05, 16:20, Vitacura-525,3985.0, 0.75 hrs, 0.423 , 19.84 
-70.6055030016527,-33.4117035168444,0, Costanera Sur, Vitacura, 14/03/2025, 15:15, 15:00, Vitacura-442,4032.0, 0.25 hrs, 0.682 , 20.75 
-70.5841844651388,-33.4014179845062,0, Las Hualtatas, Vitacura, 14/03/2025, 17:55, 16:30, Vitacura-536,4084.5, 1.42 hrs, 0.356 , 17.16 
-70.5715009998627,-33.3782214999556,0, Salida 6 > Lo Curro, Vitacura, 14/03/2025, 08:30, 07:45, Vitacura-73,4120.5, 0.75 hrs, 0.415 , 15.02 
-70.538197,-33.382367,0, Las Hualtatas, Vitacura, 14/03/2025, 14:00, 13:35, Vitacura-343,4279.0, 0.42 hrs, 0.493 , 22.69 
-70.5649315014091,-33.3921690004552,0, Las Hualtatas, Vitacura, 14/03/2025, 14:25, 13:35, Vitacura-342,4393.5, 0.83 hrs, 0.382 , 21.22 
-70.5973699957018,-33.407384498503,0, Av. Presidente Kennedy, Vitacura, 14/03/2025, 19:00, 18:30, Vitacura-629,4746.5, 0.5 hrs, 0.423 , 20.01 
-70.5646319818845,-33.3723394517997,0, Camino del Cóndor, Vitacura, 14/03/2025, 10:55, 10:35, Vitacura-196,4814.5, 0.33 hrs, 0.497 , 18.89 
-70.538197,-33.382367,0, Las Hualtatas, Vitacura, 14/03/2025, 19:45, 19:20, Vitacura-669,4885.0, 0.42 hrs, 0.441 , 18.80 
-70.5432175,-33.378727,0, La Aurora, Vitacura, 14/03/2025, 16:20, 15:50, Vitacura-492,4971.0, 0.5 hrs, 0.405 , 15.76 
-70.5973699957018,-33.407384498503,0, Av. Presidente Kennedy, Vitacura, 14/03/2025, 20:50, 20:25, Vitacura-711,5128.5, 0.42 hrs, 0.423 , 21.17 
-70.580872012639,-33.3904980266638,0, Jacques Cazotte, Vitacura, 14/03/2025, 11:35, 11:05, Vitacura-214,5184.0, 0.5 hrs, 0.388 , 18.65 
-70.5887025,-33.4032935,0, Av. Alonso de Córdova, Vitacura, 14/03/2025, 08:20, 07:45, Vitacura-84,5214.0, 0.58 hrs, 0.365 , 17.24 
-70.5894640042359,-33.3972440015659,0, Espoz, Vitacura, 14/03/2025, 16:50, 15:50, Vitacura-487,5379.0, 1.0 hrs, 0.304 , 12.58 
-70.5704895,-33.3756175,0, Luis Pasteur, Vitacura, 14/03/2025, 08:35, 07:40, Vitacura-70,5382.0, 0.92 hrs, 0.311 , 09.62 
-70.538197,-33.382367,0, Las Hualtatas, Vitacura, 14/03/2025, 14:35, 14:15, Vitacura-398,5404.5, 0.33 hrs, 0.441 , 22.10 
-70.5704895,-33.3939295,0, Las Hualtatas, Vitacura, 14/03/2025, 08:05, 07:40, Vitacura-69,5472.5, 0.42 hrs, 0.397 , 22.20 
-70.5841844651388,-33.4014179845062,0, Las Hualtatas, Vitacura, 14/03/2025, 13:50, 13:20, Vitacura-327,5666.5, 0.5 hrs, 0.356 , 23.92 
-70.5474360014236,-33.389164500542,0, Av. Presidente Kennedy, Vitacura, 14/03/2025, 17:45, 16:50, Vitacura-551,5692.0, 0.92 hrs, 0.296 , 19.46 
-70.5632535,-33.3940895,0, Fernando de Argüello, Vitacura, 14/03/2025, 14:30, 14:05, Vitacura-379,5834.0, 0.42 hrs, 0.373 , 15.34 
-70.5535499963837,-33.3837520049695,0, Las Tranqueras, Vitacura, 14/03/2025, 16:05, 15:35, Vitacura-475,5858.0, 0.5 hrs, 0.345 , 24.01 
-70.582539998544,-33.392127000646,0, Luis Carrera, Vitacura, 14/03/2025, 08:45, 08:15, Vitacura-123,5872.0, 0.5 hrs, 0.344 , 20.63 
-70.5773104892392,-33.396297523549,0, Luis Carrera, Vitacura, 14/03/2025, 08:30, 07:55, Vitacura-102,5932.0, 0.58 hrs, 0.322 , 24.16 
-70.5764895,-33.3982505,0, Luis Carrera, Vitacura, 14/03/2025, 15:40, 14:55, Vitacura-437,5943.5, 0.75 hrs, 0.298 , 24.12 
-70.5845895019006,-33.3949699991763,0, Arquitecto Teodoro Bentjerodt, Vitacura, 14/03/2025, 08:35, 08:20, Vitacura-131,5991.0, 0.25 hrs, 0.455 , 19.54 
-70.5524125114381,-33.382009484635,0, Av. Padre Hurtado Norte, Vitacura, 14/03/2025, 16:05, 15:45, Vitacura-482,5994.0, 0.33 hrs, 0.401 , 22.55 
-70.5474360014236,-33.389164500542,0, Av. Presidente Kennedy, Vitacura, 14/03/2025, 19:00, 18:15, Vitacura-623,5996.0, 0.75 hrs, 0.296 , 18.67 
-70.5836599862945,-33.4019274942549,0, El Arcángel, Vitacura, 14/03/2025, 18:20, 18:05, Vitacura-616,6030.0, 0.25 hrs, 0.451 , 22.91 
-70.5947504958362,-33.4008010010639,0, Pedro de Villagra, Vitacura, 14/03/2025, 10:35, 10:20, Vitacura-187,6043.0, 0.25 hrs, 0.45 , 17.81 
-70.5777254953455,-33.3954405079059,0, Luis Carrera, Vitacura, 14/03/2025, 12:25, 12:05, Vitacura-256,6101.0, 0.33 hrs, 0.393 , 23.13 
-70.5474360014236,-33.389164500542,0, Av. Presidente Kennedy, Vitacura, 14/03/2025, 13:55, 13:15, Vitacura-321,6165.0, 0.67 hrs, 0.296 , 21.85 
-70.5743694975108,-33.3974215163488,0, Teresa Concha Walker, Vitacura, 14/03/2025, 13:30, 13:00, Vitacura-303,6170.0, 0.5 hrs, 0.325 , 10.42 
-70.589471,-33.391229,0, Manuela Cañas, Vitacura, 14/03/2025, 19:10, 18:45, Vitacura-644,6193.5, 0.42 hrs, 0.348 , 21.35 
-70.5962340315601,-33.3894230933654,0, Av. Américo Vespucio > Norte / Puente Centenario, Vitacura, 14/03/2025, 14:50, 13:50, Vitacura-361,6351.0, 1.0 hrs, 0.254 , 15.73 
-70.5894640042359,-33.3972440015659,0, Espoz, Vitacura, 14/03/2025, 15:10, 14:05, Vitacura-380,6390.0, 1.08 hrs, 0.247 , 13.41 
-70.575142,-33.3782655,0, Av. Santa María lateral, Vitacura, 14/03/2025, 08:10, 07:35, Vitacura-56,6494.5, 0.58 hrs, 0.292 , 17.04 
-70.5936409982176,-33.4052295020197,0, Armando Jaramillo, Vitacura, 14/03/2025, 20:25, 20:05, Vitacura-706,6543.5, 0.33 hrs, 0.361 , 21.64 
-70.5962340315601,-33.3894230933654,0, Av. Américo Vespucio > Norte / Puente Centenario, Vitacura, 14/03/2025, 16:20, 15:30, Vitacura-464,6635.5, 0.83 hrs, 0.254 , 19.76 
-70.593486,-33.3934515,0, Francisco de Aguirre, Vitacura, 14/03/2025, 11:35, 11:00, Vitacura-208,6666.0, 0.58 hrs, 0.283 , 14.77 
-70.593486,-33.3934515,0, Francisco de Aguirre, Vitacura, 14/03/2025, 13:20, 12:45, Vitacura-288,6666.0, 0.58 hrs, 0.283 , 17.58 
-70.5962340315601,-33.3894230933654,0, Av. Américo Vespucio > Norte / Puente Centenario, Vitacura, 14/03/2025, 17:45, 17:00, Vitacura-559,6805.0, 0.75 hrs, 0.254 , 22.33 
-70.6053410068173,-33.4101535181858,0, Salida Presidente Riesco > Oriente, Vitacura, 14/03/2025, 08:50, 08:15, Vitacura-124,6808.0, 0.58 hrs, 0.276 , 07.51 
-70.5993289458098,-33.4006325128345,0, Av. Alonso de Córdova, Vitacura, 14/03/2025, 13:55, 13:25, Vitacura-331,7033.0, 0.5 hrs, 0.281 , 13.13 
-70.5894640042359,-33.3972440015659,0, Espoz, Vitacura, 14/03/2025, 18:05, 17:25, Vitacura-583,7171.0, 0.67 hrs, 0.247 , 14.79 
-70.5894640042359,-33.3972440015659,0, Espoz, Vitacura, 14/03/2025, 08:40, 08:00, Vitacura-110,7171.0, 0.67 hrs, 0.247 , 10.61 
-70.5743694975108,-33.3974215163488,0, Teresa Concha Walker, Vitacura, 14/03/2025, 08:20, 08:00, Vitacura-111,7181.0, 0.33 hrs, 0.325 , 19.89 
-70.5936409982176,-33.4052295020197,0, Armando Jaramillo, Vitacura, 14/03/2025, 09:20, 09:05, Vitacura-159,7375.0, 0.25 hrs, 0.361 , 09.25 
-70.5768349989053,-33.3826886027152,0, Dr. Luis Batlle, Vitacura, 14/03/2025, 19:10, 18:55, Vitacura-649,7458.5, 0.25 hrs, 0.356 , 22.91 
-70.571035,-33.398585,0, Av. Manquehue Norte, Vitacura, 14/03/2025, 17:40, 16:55, Vitacura-557,7564.0, 0.75 hrs, 0.225 , 20.88 
-70.5202414867219,-33.3716329939674,0, Av. Costanera Sur, Vitacura, 14/03/2025, 16:15, 15:55, Vitacura-501,7662.5, 0.33 hrs, 0.304 , 15.65 
-70.5753934993903,-33.3825426023057,0, Dardo Regules, Vitacura, 14/03/2025, 19:10, 18:50, Vitacura-647,7771.0, 0.33 hrs, 0.299 , 16.53 
-70.5793450178149,-33.367068496515,0, La Vendimia, Vitacura, 14/03/2025, 12:40, 12:25, Vitacura-272,7822.0, 0.25 hrs, 0.338 , 12.10 
-70.6003510079074,-33.3875499890718,0, Santa Cruz, Vitacura, 14/03/2025, 16:20, 16:00, Vitacura-506,7893.5, 0.33 hrs, 0.294 , 21.16 
-70.5266029945172,-33.3750115076584,0, San Damián, Vitacura, 14/03/2025, 08:25, 07:50, Vitacura-94,8010.0, 0.58 hrs, 0.228 , 10.16 
-70.5734099854562,-33.3679375032692,0, Licán Ray, Vitacura, 14/03/2025, 21:00, 20:35, Vitacura-720,8119.5, 0.42 hrs, 0.256 , 20.48 
-70.5914760249142,-33.4019134907598,0, Las Ñipas, Vitacura, 14/03/2025, 19:35, 19:15, Vitacura-663,8216.0, 0.33 hrs, 0.281 , 15.00 
-70.5914760249142,-33.4019134907598,0, Las Ñipas, Vitacura, 14/03/2025, 13:20, 13:00, Vitacura-297,8216.0, 0.33 hrs, 0.281 , 20.04 
-70.5818095034047,-33.4011390014699,0, El Arcángel, Vitacura, 14/03/2025, 19:30, 19:15, Vitacura-658,8228.5, 0.25 hrs, 0.32 , 22.50 
-70.5803619877757,-33.3970215258253,0, Los Abetos, Vitacura, 14/03/2025, 09:20, 09:00, Vitacura-152,8275.5, 0.33 hrs, 0.279 , 21.53 
-70.6053410068173,-33.4101535181858,0, Salida Presidente Riesco > Oriente, Vitacura, 14/03/2025, 13:55, 13:35, Vitacura-344,8349.0, 0.33 hrs, 0.276 , 17.36 
-70.5369869903129,-33.3816749941578,0, Las Hualtatas, Vitacura, 14/03/2025, 13:20, 13:00, Vitacura-299,8459.0, 0.33 hrs, 0.272 , 22.92 
-70.5173978048787,-33.3732864745078,0, Nueva Las Condes, Vitacura, 14/03/2025, 15:10, 13:55, Vitacura-367,8501.5, 1.25 hrs, 0.175 , 13.73 
-70.5173978048787,-33.3732864745078,0, Nueva Las Condes, Vitacura, 14/03/2025, 18:10, 15:55, Vitacura-500,8534.5, 2.25 hrs, 0.155 , 12.08 
-70.5738850988972,-33.3869050042451,0, Buenaventura, Vitacura, 14/03/2025, 20:50, 20:35, Vitacura-719,8598.5, 0.25 hrs, 0.306 , 24.09 
-70.571913998904,-33.3970339924494,0, , Vitacura, 14/03/2025, 15:25, 15:00, Vitacura-443,8653.5, 0.42 hrs, 0.239 , 12.02 
-70.5694027363901,-33.3771075004849,0, , Vitacura, 14/03/2025, 08:20, 07:50, Vitacura-96,8669.5, 0.5 hrs, 0.222 , 17.93 
-70.5764895,-33.3982505,0, Luis Carrera, Vitacura, 14/03/2025, 16:35, 16:20, Vitacura-528,8781.5, 0.25 hrs, 0.298 , 23.35 
-70.5955585,-33.4015875,0, Av. Alonso de Córdova, Vitacura, 14/03/2025, 09:20, 09:05, Vitacura-156,8781.5, 0.25 hrs, 0.298 , 24.60 
-70.6003510079074,-33.3875499890718,0, Santa Cruz, Vitacura, 14/03/2025, 08:20, 08:05, Vitacura-116,8915.5, 0.25 hrs, 0.294 , 11.97 
-70.5252774996843,-33.3745735004469,0, Camino El Parque, Vitacura, 14/03/2025, 08:30, 08:10, Vitacura-119,8923.5, 0.33 hrs, 0.255 , 19.81 
-70.566022,-33.388599,0, Charles Dickens, Vitacura, 14/03/2025, 08:55, 08:40, Vitacura-141,8980.0, 0.25 hrs, 0.292 , 18.92 
-70.571671,-33.395844,0, Av. Manquehue Norte, Vitacura, 14/03/2025, 07:55, 07:40, Vitacura-66,9052.0, 0.25 hrs, 0.289 , 24.16 
-70.584943479261,-33.4016889943513,0, Las Hualtatas, Vitacura, 14/03/2025, 14:45, 14:30, Vitacura-413,9150.5, 0.25 hrs, 0.285 , 22.76 
-70.553176,-33.378431,0, Los Maizales, Vitacura, 14/03/2025, 08:10, 07:45, Vitacura-78,9254.5, 0.42 hrs, 0.221 , 18.13 
-70.549717,-33.3889415,0, Cleveland, Vitacura, 14/03/2025, 14:20, 14:05, Vitacura-381,9278.0, 0.25 hrs, 0.28 , 23.24 
-70.5803619877757,-33.3970215258253,0, Los Abetos, Vitacura, 14/03/2025, 08:30, 08:15, Vitacura-122,9300.5, 0.25 hrs, 0.279 , 17.30 
-70.5489244955368,-33.3884700111736,0, Av. Padre Hurtado Norte, Vitacura, 14/03/2025, 13:00, 12:45, Vitacura-286,9434.5, 0.25 hrs, 0.274 , 22.60 
-70.5704895,-33.3756175,0, Luis Pasteur, Vitacura, 14/03/2025, 16:20, 15:50, Vitacura-489,9446.5, 0.5 hrs, 0.202 , 13.15 
-70.595821,-33.3924805,0, Agustín del Castillo, Vitacura, 14/03/2025, 12:55, 12:20, Vitacura-270,9494.0, 0.58 hrs, 0.19 , 15.25 
-70.5941285228358,-33.3999249946642,0," ""General John OBrien""", Vitacura, 14/03/2025, 14:25, 14:10, Vitacura-391,9547.5, 0.25 hrs, 0.269 , 24.53 
-70.6005115597525,-33.400399984324,0, Av. Alonso de Córdova, Vitacura, 14/03/2025, 14:35, 14:10, Vitacura-394,9653.5, 0.42 hrs, 0.212 , 15.66 
-70.5697846353886,-33.3790169565697,0, , Vitacura, 14/03/2025, 08:10, 07:50, Vitacura-86,9725.5, 0.33 hrs, 0.23 , 16.26 
